MONTH,DAY_OF_WEEK,DEP_DEL15,DEP_TIME_BLK,DISTANCE_GROUP,SEGMENT_NUMBER,CONCURRENT_FLIGHTS,NUMBER_OF_SEATS,CARRIER_NAME,AIRPORT_FLIGHTS_MONTH,AIRLINE_FLIGHTS_MONTH,AIRLINE_AIRPORT_FLIGHTS_MONTH,AVG_MONTHLY_PASS_AIRPORT,AVG_MONTHLY_PASS_AIRLINE,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,DEPARTING_AIRPORT,LATITUDE,LONGITUDE,PREVIOUS_AIRPORT,PRCP,SNOW,SNWD,TMAX,AWND,CARRIER_HISTORICAL,DEP_AIRPORT_HIST,DAY_HISTORICAL,DEP_BLOCK_HIST
9,1,0,0600-0659,3,1,4,70,SkyWest Airlines Inc.,1290,66731,27,106382,3472966,3.42E-05,9.90E-05,1,Greenville-Spartanburg,34.899,-82.214,NONE,0.03,0,0,95,6.49,0.138153902,0.18788289,0.137111994,0.05556236
11,6,0,1400-1459,4,3,3,76,SkyWest Airlines Inc.,5942,66502,390,780326,3472966,3.42E-05,9.90E-05,7,Washington Dulles International,38.942,-77.458,Minneapolis-St Paul International,0,0,0,53,2.01,0.136377483,0.133961397,0.13570632,0.165278163
2,1,1,0001-0559,4,1,7,143,Southwest Airlines Co.,3508,94922,684,385767,13382999,6.18E-05,9.89E-05,19,Pittsburgh International,40.497,-80.236,NONE,0,0,0,62,10.07,0.258887292,0.18788289,0.229538784,0.08817952
2,3,0,1100-1159,2,2,25,100,JetBlue Airways,10243,22053,3841,1472200,3190369,0.000160039,0.000126866,12,Logan International,42.364,-71.006,Raleigh-Durham International,0.28,0.1,0,43,13.42,0.280857625,0.183555101,0.231888823,0.206875724
2,4,0,1600-1659,3,4,39,160,American Airlines Inc.,22752,70199,4795,3103410,11744595,9.82E-05,0.000177287,18,Chicago O'Hare International,41.978,-87.906,Minneapolis-St Paul International,0.71,0,0,44,12.97,0.200843581,0.247855228,0.244981328,0.271396517
11,5,0,1600-1659,1,6,11,50,SkyWest Airlines Inc.,12418,66502,3274,1581456,3472966,3.42E-05,9.90E-05,16,Minneapolis-St Paul International,44.886,-93.218,Grand Forks International,0,0,0,64,9.17,0.136377483,0.18788289,0.153721967,0.176145672
7,3,0,2200-2259,11,4,5,162,JetBlue Airways,6008,25142,148,800302,3190369,0.000160039,0.000126866,18,Portland International,45.589,-122.595,Logan International,0,0,0,82,7.16,0.288277587,0.223868867,0.203027092,0.315019387
5,2,0,0700-0759,4,1,35,110,Delta Air Lines Inc.,20794,85579,993,2743323,12460183,0.000144166,0.00014866,17,Stapleton International,39.774,-104.88,NONE,0.34,0,0,59,11.41,0.141340772,0.18788289,0.190876701,0.097022059
5,2,0,1500-1559,2,5,3,129,Delta Air Lines Inc.,2371,85579,380,197188,12460183,0.000144166,0.00014866,11,Charleston International,32.899,-80.039,Atlanta Municipal,0,0,0,101,8.28,0.141340772,0.172770701,0.190876701,0.2421138
5,1,0,1600-1659,1,4,61,90,Comair Inc.,19807,24260,8154,2006675,1245396,0,9.00E-05,4,Douglas Municipal,35.219,-80.936,Des Moines Municipal,0,0,0,78,8.05,0.171848079,0.159491194,0.193667889,0.273685639
11,7,0,0700-0759,3,1,14,180,Delta Air Lines Inc.,13199,79989,4894,1486066,12460183,0.000144166,0.00014866,5,Detroit Metro Wayne County,42.217,-83.344,NONE,0,0,3.1,40,3.8,0.10088232,0.18788289,0.113885316,0.076535382
11,1,0,1600-1659,3,5,4,158,Delta Air Lines Inc.,2001,79989,162,204691,12460183,0.000144166,0.00014866,23,Greater Buffalo International,42.941,-78.736,Atlanta Municipal,0,0,2,41,4.7,0.10088232,0.099977143,0.152293329,0.176145672
12,3,0,1300-1359,1,4,3,50,SkyWest Airlines Inc.,1125,70473,197,70476,3472966,3.42E-05,9.90E-05,19,James M Cox/Dayton International,39.901,-84.22,Detroit Metro Wayne County,0,0,0,48,11.18,0.202512534,0.163582843,0.196265165,0.223207129
1,3,1,1000-1059,3,3,16,149,Delta Air Lines Inc.,10281,73508,415,1708599,12460183,0.000144166,0.00014866,28,Newark Liberty International,40.696,-74.172,Atlanta Municipal,0,0,0,39,10.29,0.130691015,0.133497286,0.180606958,0.154334231
6,4,1,2200-2259,2,8,67,70,Comair Inc.,19087,24179,8234,2006675,1245396,0,9.00E-05,17,Douglas Municipal,35.219,-80.936,Greenville-Spartanburg,0,0,0,81,5.82,0.217197924,0.251037344,0.251477227,0.353859229
2,4,1,0900-0959,2,1,14,50,SkyWest Airlines Inc.,10782,56790,2631,1486066,3472966,3.42E-05,9.90E-05,16,Detroit Metro Wayne County,42.217,-83.344,NONE,0.05,0,0,56,10.29,0.23924894,0.18788289,0.244981328,0.161689245
6,5,1,1300-1359,8,2,25,160,American Airlines Inc.,14595,76419,1144,1908862,11744595,9.82E-05,0.000177287,18,San Francisco International,37.619,-122.375,Louis Armstrong New Orleans International,0,0,0,70,16.78,0.282515139,0.232769045,0.222677771,0.232153165
12,4,0,0900-0959,3,2,40,50,Comair Inc.,13493,24003,166,1208249,1245396,0,9.00E-05,15,LaGuardia,40.779,-73.876,James M Cox/Dayton International,0,0,0,43,16.11,0.223615785,0.195302843,0.181617633,0.155222868
6,7,1,1400-1459,4,1,71,160,American Airlines Inc.,25390,76419,12632,2907365,11744595,9.82E-05,0.000177287,6,Dallas Fort Worth Regional,32.894,-97.03,NONE,0.6,0,0,93,16.11,0.282515139,0.18788289,0.270709157,0.26731448
11,7,0,0600-0659,2,1,15,149,Alaska Airlines Inc.,4956,20832,586,614236,2884187,3.23E-05,0.000174601,13,San Jose International,37.363,-121.941,NONE,0,0,0,78,2.91,0.137638764,0.18788289,0.113885316,0.059996763
6,7,0,1200-1259,2,3,3,66,SkyWest Airlines Inc.,9694,71188,3578,1065782,3472966,3.42E-05,9.90E-05,10,Salt Lake City International,40.784,-111.967,Stapleton International,0,0,0,74,9.84,0.208210409,0.326237913,0.270709157,0.211236332
11,5,0,1100-1159,4,3,26,150,American Airlines Inc.,10968,77179,2125,955406,11744595,9.82E-05,0.000177287,20,Ronald Reagan Washington National,38.852,-77.037,Douglas Municipal,0,0,0,50,10.51,0.142302374,0.151255582,0.153721967,0.129554477
8,4,0,0600-0659,10,1,35,169,United Air Lines Inc.,11012,55706,4733,1708599,8501631,0.000253804,0.000228985,25,Newark Liberty International,40.696,-74.172,NONE,0,0,0,83,6.71,0.221460287,0.18788289,0.242021354,0.070108953
5,4,0,0900-0959,4,2,9,143,Southwest Airlines Co.,4242,113709,1015,389847,13382999,6.18E-05,9.89E-05,14,Indianapolis Muni/Weir Cook,39.729,-86.282,Tampa International,0.3,0,0,74,15.21,0.248619996,0.185433423,0.25085146,0.131480537
5,3,0,0700-0759,4,1,67,172,American Airlines Inc.,28802,78894,5351,3103410,11744595,9.82E-05,0.000177287,9,Chicago O'Hare International,41.978,-87.906,NONE,0.59,0,0,82,14.76,0.257273013,0.18788289,0.180775199,0.097022059
8,5,0,1000-1059,2,2,41,76,Mesa Airlines Inc.,15076,19375,2820,1690031,1191889,0,9.13E-05,4,Houston Intercontinental,29.983,-95.34,Birmingham Airport,0,0,0,92,12.75,0.227560864,0.182644628,0.211041372,0.153846154
1,2,0,2300-2359,9,5,13,187,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82E-05,0.000177287,10,McCarran International,36.08,-115.152,Philadelphia International,0,0,0,53,17.22,0.160843514,0.123709677,0.159489434,0.168220339
9,5,0,2200-2259,3,5,50,50,SkyWest Airlines Inc.,25530,66731,1385,2907365,3472966,3.42E-05,9.90E-05,17,Dallas Fort Worth Regional,32.894,-97.03,Hattiesburg-Laurel Regional,0,0,0,94,5.59,0.138153902,0.18788289,0.165247052,0.161748742
1,5,0,0600-0659,2,1,15,199,Delta Air Lines Inc.,5092,73508,306,642980,12460183,0.000144166,0.00014866,24,Lambert-St. Louis International,38.747,-90.364,NONE,0.19,0,0,37,10.07,0.130691015,0.18788289,0.171722566,0.063155495
12,6,0,0800-0859,3,1,29,132,Delta Air Lines Inc.,10053,81498,3970,1065782,12460183,0.000144166,0.00014866,19,Salt Lake City International,40.784,-111.967,NONE,0,0,0,40,2.68,0.157390024,0.18788289,0.200428362,0.131552018
6,7,0,1600-1659,5,3,1,66,SkyWest Airlines Inc.,1190,71188,271,70476,3472966,3.42E-05,9.90E-05,10,James M Cox/Dayton International,39.901,-84.22,Stapleton International,0.76,0,0,81,9.17,0.208210409,0.326237913,0.270709157,0.32778965
2,5,0,1800-1859,2,4,74,140,American Airlines Inc.,20700,70199,10835,2907365,11744595,9.82E-05,0.000177287,20,Dallas Fort Worth Regional,32.894,-97.03,Port Columbus International,0,0,0,35,8.72,0.200843581,0.193433895,0.236964685,0.295048467
8,7,1,0900-0959,2,2,43,50,SkyWest Airlines Inc.,16527,74087,3309,1908862,3472966,3.42E-05,9.90E-05,17,San Francisco International,37.619,-122.375,Hollywood-Burbank Midpoint,0,0,0,73,14.09,0.172595947,0.162094763,0.196519162,0.138066596
5,5,0,0600-0659,4,1,25,149,Alaska Airlines Inc.,18013,22451,1669,2780593,2884187,3.23E-05,0.000174601,12,Los Angeles International,33.942,-118.408,NONE,0,0,0,67,6.93,0.135245902,0.18788289,0.206977299,0.06922199
6,1,0,0700-0759,8,1,27,160,American Airlines Inc.,14595,76419,1144,1908862,11744595,9.82E-05,0.000177287,7,San Francisco International,37.619,-122.375,NONE,0,0,0,67,11.18,0.282515139,0.18788289,0.253568181,0.110787619
7,6,0,1000-1059,2,2,21,69,"Midwest Airline, Inc.",12603,26909,835,1472200,1529740,1.25E-06,0.000123823,15,Logan International,42.364,-71.006,Indianapolis Muni/Weir Cook,0,0,0,82,9.84,0.169086492,0.175498968,0.203312576,0.143075561
6,5,0,1200-1259,2,3,34,143,Southwest Airlines Co.,13892,112879,4899,1827202,13382999,6.18E-05,9.89E-05,18,Phoenix Sky Harbor International,33.436,-112.009,Lambert-St. Louis International,0,0,0,102,8.95,0.259774616,0.300948475,0.222677771,0.211236332
8,2,0,1500-1559,2,3,17,173,United Air Lines Inc.,8397,55706,928,1023434,8501631,0.000253804,0.000228985,3,San Diego International Lindbergh Fl,32.733,-117.187,San Francisco International,0,0,0,76,6.49,0.221460287,0.238865004,0.218547944,0.245737461
9,4,0,0600-0659,4,1,21,143,Southwest Airlines Co.,3760,107436,715,389847,13382999,6.18E-05,9.89E-05,15,Indianapolis Muni/Weir Cook,39.729,-86.282,NONE,0,0,0,78,6.04,0.124829468,0.18788289,0.167321456,0.05556236
7,2,0,1400-1459,1,7,10,123,Hawaiian Airlines Inc.,2521,7329,1315,301832,905990,0.000120494,0.00019785,18,Kahului Airport,20.901,-156.434,Honolulu International,0,0,0,91,12.3,0.087315011,0.10461997,0.202011935,0.231523872
12,6,0,0900-0959,2,2,23,50,Endeavor Air Inc.,12707,23119,1176,1581456,1212846,0,9.35E-05,14,Minneapolis-St Paul International,44.886,-93.218,Central Wisconsin,0,0,0,60,7.83,0.18149981,0.18788289,0.200428362,0.155222868
1,5,1,1600-1659,4,4,11,143,Southwest Airlines Co.,4887,107363,1893,690385,13382999,6.18E-05,9.89E-05,12,Austin - Bergstrom International,30.194,-97.67,Dallas Love Field,0.33,0,0,62,4.25,0.172437436,0.165730337,0.171722566,0.212890346
8,1,0,0700-0759,3,1,22,129,Atlantic Southeast Airlines,7044,10677,121,732595,473794,0,0.000199805,11,Nashville International,36.127,-86.682,NONE,0,0,0,86,7.38,0.261250429,0.18788289,0.181217245,0.098669345
5,7,0,0900-0959,2,2,26,143,Southwest Airlines Co.,14018,113709,6159,1903352,13382999,6.18E-05,9.89E-05,15,McCarran International,36.08,-115.152,Port Columbus International,0,0,0,73,18.34,0.248619996,0.153984854,0.211331047,0.131480537
8,1,0,0800-0859,2,1,30,66,SkyWest Airlines Inc.,10253,74087,3757,1065782,3472966,3.42E-05,9.90E-05,9,Salt Lake City International,40.784,-111.967,NONE,0,0,0,82,6.93,0.172595947,0.18788289,0.181217245,0.112372666
7,3,0,0600-0659,3,1,34,76,"Midwest Airline, Inc.",10917,26909,1910,1708599,1529740,1.25E-06,0.000123823,2,Newark Liberty International,40.696,-74.172,NONE,0.01,0,0,86,6.71,0.169086492,0.18788289,0.203027092,0.072915911
1,7,0,1900-1959,4,4,33,180,Delta Air Lines Inc.,11956,73508,4850,1581456,12460183,0.000144166,0.00014866,4,Minneapolis-St Paul International,44.886,-93.218,Fort Lauderdale-Hollywood International,0,0,0,54,8.05,0.130691015,0.209661188,0.178567369,0.247918965
7,1,1,2200-2259,1,1,9,182,Spirit Air Lines,7705,18428,1573,1391212,2688839,9.17E-06,0.000124651,1,Fort Lauderdale-Hollywood International,26.074,-80.152,NONE,0.72,0,0,90,3.8,0.238238401,0.18788289,0.219938971,0.315019387
6,1,0,1000-1059,1,1,7,123,Hawaiian Airlines Inc.,4606,7173,2973,719055,905990,0.000120494,0.00019785,18,Honolulu International,21.319,-157.922,NONE,0,0,0,69,6.26,0.078523922,0.18788289,0.253568181,0.172352038
8,4,0,1800-1859,7,3,11,128,American Airlines Inc.,4088,80820,292,344196,11744595,9.82E-05,0.000177287,20,Port Columbus International,39.991,-82.878,Los Angeles International,0,0,0,84,6.93,0.228215169,0.186147815,0.242021354,0.308386249
10,1,0,2000-2059,4,3,34,199,Delta Air Lines Inc.,9788,86312,4152,1065782,12460183,0.000144166,0.00014866,28,Salt Lake City International,40.784,-111.967,Ronald Reagan Washington National,0,0,0,67,6.26,0.118414853,0.154117076,0.163570662,0.217959343
12,2,0,0001-0559,2,1,3,143,Southwest Airlines Co.,6712,113248,6266,819756,13382999,6.18E-05,9.89E-05,16,Chicago Midway International,41.785,-87.752,NONE,0.08,0.8,2,28,14.54,0.264038108,0.18788289,0.199784239,0.090374436
10,4,1,1500-1559,3,3,11,76,Mesa Airlines Inc.,7503,19369,65,732595,1191889,0,9.13E-05,5,Nashville International,36.127,-86.682,Houston Intercontinental,0,0,0,70,4.03,0.213139093,0.200524984,0.192619318,0.196905353
4,7,0,1200-1259,3,2,42,70,"Midwest Airline, Inc.",14524,26476,1312,1690031,1529740,1.25E-06,0.000123823,14,Houston Intercontinental,29.983,-95.34,Adams Field,0,0,0,85,16.11,0.17013047,0.159033079,0.203724031,0.18193401
7,2,1,0600-0659,2,1,14,143,Southwest Airlines Co.,2983,117728,502,289569,13382999,6.18E-05,9.89E-05,10,Jacksonville International,30.485,-81.688,NONE,0,0,0,91,4.25,0.215945077,0.18788289,0.202011935,0.072915911
4,1,0,2000-2059,3,7,25,50,Endeavor Air Inc.,9556,20645,265,1297685,1212846,0,9.35E-05,14,Philadelphia International,39.868,-75.249,Raleigh-Durham International,0.01,0,0,69,11.18,0.188378086,0.199944537,0.237971867,0.248850205
8,6,0,0900-0959,4,2,58,154,United Air Lines Inc.,23099,55706,6032,2743323,8501631,0.000253804,0.000228985,19,Stapleton International,39.774,-104.88,LaGuardia,0,0,0,84,8.95,0.221460287,0.252776154,0.161869671,0.138066596
10,1,0,1200-1259,2,2,10,198,United Air Lines Inc.,5014,54923,620,564680,8501631,0.000253804,0.000228985,28,Louis Armstrong New Orleans International,29.991,-90.251,Houston Intercontinental,0,0,0,76,4.92,0.156376273,0.200524984,0.163570662,0.164481526
10,5,0,1800-1859,3,4,4,150,American Airlines Inc.,1172,80161,93,105972,11744595,9.82E-05,0.000177287,18,Syracuse Hancock International,43.111,-76.102,Douglas Municipal,0.1,0,0,50,2.68,0.172082137,0.162614615,0.193713396,0.22621527
10,1,0,0001-0559,5,3,4,162,JetBlue Airways,1607,24795,120,161957,3190369,0.000160039,0.000126866,16,Theodore Francis Green State,41.728,-71.426,Fort Lauderdale-Hollywood International,0.11,0,0,75,13.2,0.198369062,0.148638568,0.163570662,0.068978659
7,7,0,1400-1459,2,3,5,129,American Eagle Airlines Inc.,2349,28267,89,197188,1204766,0.000348408,0.000106867,11,Charleston International,32.899,-80.039,Miami International,0,0,0,90,6.93,0.203262756,0.250485814,0.222538482,0.231523872
12,7,1,1900-1959,5,4,51,160,American Airlines Inc.,27188,79228,5350,3103410,11744595,9.82E-05,0.000177287,19,Chicago O'Hare International,41.978,-87.906,John F. Kennedy International,0,0,0,52,10.07,0.178344776,0.224737488,0.226980168,0.302154866
9,2,1,0900-0959,6,2,29,160,Delta Air Lines Inc.,12203,81338,2621,1960746,12460183,0.000144166,0.00014866,18,Seattle International,47.447,-122.306,Los Angeles International,0,0,0,72,4.47,0.101805081,0.138516244,0.130811488,0.102553906
2,3,1,0800-0859,6,1,26,234,Delta Air Lines Inc.,10714,67273,4431,1581456,12460183,0.000144166,0.00014866,16,Minneapolis-St Paul International,44.886,-93.218,NONE,0.05,0,0,67,9.17,0.176396664,0.18788289,0.231888823,0.13273326
3,7,0,1300-1359,3,3,2,70,Comair Inc.,1463,24032,367,121022,1245396,0,9.00E-05,16,Savannah/Hilton Head International,32.127,-81.202,Philadelphia International,0,0,0,79,12.3,0.175814883,0.148544714,0.191473364,0.192602163
9,7,0,2100-2159,2,7,8,143,Southwest Airlines Co.,5445,107436,3132,614236,13382999,6.18E-05,9.89E-05,13,San Jose International,37.363,-121.941,Spokane International,0,0,0,83,5.37,0.124829468,0.18788289,0.126876253,0.189840443
10,2,0,0800-0859,10,1,56,294,Hawaiian Airlines Inc.,18105,7105,183,2780593,905990,0.000120494,0.00019785,5,Los Angeles International,33.942,-118.408,NONE,0,0,0,75,8.05,0.130371449,0.18788289,0.135090506,0.099702754
11,2,1,1900-1959,7,5,19,175,Southwest Airlines Co.,13136,108130,5048,1903352,13382999,6.18E-05,9.89E-05,2,McCarran International,36.08,-115.152,Louis Armstrong New Orleans International,0,0,0,51,9.4,0.173056233,0.175691937,0.153129972,0.198316957
5,4,0,1500-1559,8,2,26,168,Delta Air Lines Inc.,10815,85579,2778,1680928,12460183,0.000144166,0.00014866,23,John F. Kennedy International,40.639,-73.777,Salt Lake City International,0,0,0,61,11.86,0.141340772,0.135778443,0.25085146,0.2421138
7,2,0,0600-0659,2,1,13,143,Southwest Airlines Co.,2983,117728,502,289569,13382999,6.18E-05,9.89E-05,15,Jacksonville International,30.485,-81.688,NONE,0.01,0,0,99,6.26,0.215945077,0.18788289,0.202011935,0.072915911
1,6,0,1300-1359,4,4,23,76,Mesa Airlines Inc.,22775,17869,3251,2907365,1191889,0,9.13E-05,12,Dallas Fort Worth Regional,32.894,-97.03,Wichita Mid-Continent,0,0,0,57,3.58,0.165151216,0.18788289,0.144176348,0.195226978
6,7,0,1900-1959,3,5,20,110,Delta Air Lines Inc.,14595,87183,1402,1908862,12460183,0.000144166,0.00014866,15,San Francisco International,37.619,-122.375,Seattle International,0,0,0,69,12.53,0.200730053,0.187631143,0.270709157,0.390600056
12,4,0,1400-1459,1,4,7,123,Hawaiian Airlines Inc.,2484,7268,1342,301832,905990,0.000120494,0.00019785,18,Kahului Airport,20.901,-156.434,Honolulu International,0.28,0,0,85,5.37,0.09193481,0.11302796,0.181617633,0.238460503
6,5,0,1300-1359,3,4,27,76,Mesa Airlines Inc.,13892,18858,1425,1827202,1191889,0,9.13E-05,13,Phoenix Sky Harbor International,33.436,-112.009,El Paso International,0,0,0,102,8.95,0.257551368,0.217568948,0.222677771,0.232153165
8,2,1,1900-1959,2,1,25,129,Atlantic Southeast Airlines,11012,10677,1056,1708599,473794,0,0.000199805,11,Newark Liberty International,40.696,-74.172,NONE,0,0,0,81,7.61,0.261250429,0.18788289,0.218547944,0.322358176
2,4,0,0600-0659,4,1,30,143,Southwest Airlines Co.,10502,94922,1153,955406,13382999,6.18E-05,9.89E-05,13,Ronald Reagan Washington National,38.852,-77.037,NONE,0,0,0,50,4.92,0.258887292,0.18788289,0.244981328,0.078905552
11,3,0,0700-0759,5,1,12,76,SkyWest Airlines Inc.,3240,66502,302,401950,3472966,3.42E-05,9.90E-05,12,San Antonio International,29.533,-98.469,NONE,0,0,0,44,4.92,0.136377483,0.18788289,0.147497552,0.076535382
1,2,0,1000-1059,1,3,11,76,"Midwest Airline, Inc.",4677,24623,583,573075,1529740,1.25E-06,0.000123823,4,Raleigh-Durham International,35.875,-78.782,Ronald Reagan Washington National,0,0,0,39,3.8,0.19658387,0.183203175,0.159489434,0.154334231
1,3,0,2100-2159,3,8,7,70,Comair Inc.,18811,22418,7248,2006675,1245396,0,9.00E-05,16,Douglas Municipal,35.219,-80.936,Albert J Ellis,0,0,0,57,3.58,0.14903396,0.18788289,0.180606958,0.222448288
11,5,0,0700-0759,6,1,31,143,Southwest Airlines Co.,13490,108130,1041,1208249,13382999,6.18E-05,9.89E-05,13,LaGuardia,40.779,-73.876,NONE,0,0,0,52,8.5,0.173056233,0.18788289,0.153721967,0.076535382
5,1,0,0800-0859,1,2,92,149,Delta Air Lines Inc.,34238,85579,21264,4365661,12460183,0.000144166,0.00014866,31,Atlanta Municipal,33.641,-84.427,Washington Dulles International,0,0,0,82,6.71,0.141340772,0.162081784,0.193667889,0.111033417
3,1,0,1400-1459,6,4,30,143,Southwest Airlines Co.,15902,114119,5459,1827202,13382999,6.18E-05,9.89E-05,12,Phoenix Sky Harbor International,33.436,-112.009,Metropolitan Oakland International,0.05,0,0,68,6.26,0.204389222,0.228948258,0.160867896,0.210264144
1,6,0,0900-0959,5,1,28,132,Delta Air Lines Inc.,13375,73508,1861,1208249,12460183,0.000144166,0.00014866,16,LaGuardia,40.779,-73.876,NONE,0,0,0,35,9.4,0.130691015,0.18788289,0.144176348,0.12728284
6,7,0,0600-0659,7,1,32,160,American Airlines Inc.,12427,76419,2049,1472200,11744595,9.82E-05,0.000177287,19,Logan International,42.364,-71.006,NONE,0.16,0,0,78,10.51,0.282515139,0.18788289,0.270709157,0.079174682
12,1,1,1500-1559,9,3,30,181,American Airlines Inc.,18534,79228,3864,2780593,11744595,9.82E-05,0.000177287,4,Los Angeles International,33.942,-118.408,Philadelphia International,0.85,0,0,59,10.07,0.178344776,0.206187093,0.25164658,0.249669516
12,7,0,1200-1259,3,4,12,143,Southwest Airlines Co.,6228,113248,5816,673221,13382999,6.18E-05,9.89E-05,15,Dallas Love Field,32.847,-96.853,Adams Field,0,0,0,58,14.32,0.264038108,0.149456522,0.226980168,0.210959138
5,4,0,1000-1059,2,2,20,175,Southwest Airlines Co.,6976,113709,3449,732595,13382999,6.18E-05,9.89E-05,6,Nashville International,36.127,-86.682,Pensacola Regional,0,0,0,89,15.21,0.248619996,0.18788289,0.25085146,0.156042105
12,2,1,0900-0959,5,2,23,143,Southwest Airlines Co.,13019,113248,3736,1823051,13382999,6.18E-05,9.89E-05,20,Orlando International,28.432,-81.325,Albany International,0,0,0,71,8.28,0.264038108,0.18788289,0.199784239,0.155222868
8,3,0,1500-1559,5,5,11,128,American Airlines Inc.,4742,80820,486,477995,11744595,9.82E-05,0.000177287,21,Kansas City International,39.298,-94.714,Philadelphia International,0,0,0,85,7.38,0.228215169,0.225871314,0.221672355,0.245737461
2,4,0,0700-0759,5,1,23,199,Delta Air Lines Inc.,10782,67273,3918,1486066,12460183,0.000144166,0.00014866,20,Detroit Metro Wayne County,42.217,-83.344,NONE,0.05,0,0,56,10.29,0.176396664,0.18788289,0.244981328,0.105822686
11,1,0,1700-1759,4,6,68,50,SkyWest Airlines Inc.,20118,66502,4055,2743323,3472966,3.42E-05,9.90E-05,16,Stapleton International,39.774,-104.88,General Brees Field,0.03,1.2,1.2,24,7.38,0.136377483,0.18788289,0.152293329,0.182646234
